GeneID,Base mean,log2(FC),StdErr,Wald-Stats,PVal,AdjP,% WT
RP23-363M8.2,13.12095769,-0.108698403,0.156682691,-0.693748639,0.487839857,0.887311858,
RP23-367D2.1,21.93895394,0.112708067,0.161096304,0.69963161,0.484157396,0.887311858,
RP23-392K24.4,118.4704347,0.120707663,0.174299848,0.692528793,0.488605311,0.887311858,
RP23-423B11.2,16.7822201,-0.116348352,0.167307274,-0.695417177,0.486793899,0.887311858,
RP23-443O1.1,114.5674682,-0.116549332,0.168820897,-0.690372661,0.489959865,0.887311858,
RP23-478A9.4,21.01118293,0.123658268,0.178473403,0.692866645,0.488393244,0.887311858,
RP23-57A17.2,52.7007945,0.131594369,0.189298925,0.695167017,0.48695064,0.887311858,
RP23-9F3.1,30.42904992,-0.13020605,0.187230002,-0.695433679,0.48678356,0.887311858,
RP24-120F8.4,20.57963316,0.12054908,0.174622127,0.690342523,0.489978813,0.887311858,
RP24-227F14.5,14.1080343,0.10011042,0.144317197,0.693683234,0.487880882,0.887311858,
RP24-269A16.1,194.3144942,0.112719911,0.162846496,0.692185056,0.488821122,0.887311858,
RP24-470E5.4,51.90682003,0.13069606,0.189275304,0.69050773,0.489874951,0.887311858,
RP24-87I22.6,124.2489189,0.119693076,0.171485,0.697979859,0.48518979,0.887311858,
Rpl18,220.167384,0.113671672,0.163588344,0.694864131,0.487140453,0.887311858,
Rundc3a,9582.374339,0.050737278,0.073358182,0.691637618,0.489164931,0.887311858,
S100a7a,44.46623721,-0.130812756,0.189396833,-0.690680799,0.489766158,0.887311858,
Sdha,6800.227127,-0.061315671,0.088560134,-0.692361997,0.488710025,0.887311858,
Sdsl,24.35933496,-0.127435326,0.18226861,-0.69916222,0.484450658,0.887311858,
Selo,685.5861957,-0.075087637,0.107432202,-0.698930444,0.484595501,0.887311858,
Sertm1,200.0242878,-0.11623912,0.168206294,-0.691050955,0.48953352,0.887311858,
Siah3,675.0160935,-0.079006359,0.113829604,-0.694075675,0.487634753,0.887311858,
Smarca5,1259.0297,-0.066950006,0.096638101,-0.692790989,0.488440728,0.887311858,
Snx14,666.3892322,-0.076378669,0.109996716,-0.694372267,0.487448781,0.887311858,
Taf9b,607.5512136,-0.079860237,0.114172285,-0.699471307,0.484257538,0.887311858,
Tcp1,4033.842958,-0.072397252,0.10434654,-0.693815552,0.487797888,0.887311858,
Tead4,26.69630089,0.124836916,0.18045431,0.691792378,0.489067724,0.887311858,
Tmem182,16.76078591,0.110358248,0.159312898,0.692713836,0.488489154,0.887311858,
Tmem199,916.4024665,0.070344481,0.1012081,0.695047935,0.487025262,0.887311858,
Tmem205,196.5472537,0.114749463,0.165019678,0.695368359,0.486824484,0.887311858,
Tmem208,428.6379488,0.099393279,0.142353462,0.698214696,0.485042937,0.887311858,
Tmem39b,190.2265423,0.113138146,0.16178857,0.699296284,0.484366889,0.887311858,
Tshz3,497.5896842,0.08448184,0.121282965,0.696568067,0.486073146,0.887311858,
Ttc22,84.02454632,-0.124497288,0.18000745,-0.691622973,0.489174131,0.887311858,
Urgcp,1160.350703,0.068356174,0.098196302,0.696117596,0.486355188,0.887311858,
Veph1,17.35536308,0.112249454,0.162001852,0.692889939,0.488378624,0.887311858,
Vwa3a,23.07899193,-0.113958848,0.164711812,-0.6918681,0.489020165,0.887311858,
Wdr76,81.95023009,-0.126410252,0.18069235,-0.699588286,0.48418446,0.887311858,
Wfdc10,13.21118629,-0.102264901,0.146768075,-0.696778922,0.485941159,0.887311858,
Zc3hav1l,167.0947681,-0.11286103,0.16319413,-0.691575302,0.489204076,0.887311858,
Zfp322a,432.7408064,-0.091531128,0.131601351,-0.695518147,0.486730643,0.887311858,
Zfp324,243.1531724,0.0998765,0.144334971,0.691977138,0.488951686,0.887311858,
Zfp955b,29.42086843,-0.120351138,0.17253227,-0.697557265,0.485454115,0.887311858,
Zfp964,71.7648122,0.128044248,0.183836131,0.69651296,0.486107644,0.887311858,
Zkscan3,326.5551995,0.092960139,0.134473365,0.691290348,0.489383096,0.887311858,
Zpbp,44.12154977,0.12933973,0.187169627,0.691029482,0.489547014,0.887311858,
Myh11,277.9846875,-0.11165709,0.161820251,-0.690006898,0.490189849,0.887379253,
Trappc2l,1346.309399,0.064999676,0.09420137,0.690007758,0.490189309,0.887379253,
RP24-549I13.2,58.74178283,-0.130171709,0.188684567,-0.689890599,0.490262988,0.887414222,
RP23-245B21.3,172.4551111,0.111694153,0.161994245,0.689494575,0.490512086,0.88767021,
Spats2,807.8306088,-0.072611625,0.105299667,-0.689571273,0.490463838,0.88767021,
Fam98b,801.9555897,-0.094175847,0.136619496,-0.689329489,0.490615945,0.887760722,
Cxcl16,136.2495815,0.124267541,0.180336888,0.689085538,0.49076944,0.88778497,
Dhrs3,413.234706,-0.117655857,0.170756348,-0.68902772,0.490805824,0.88778497,
Fryl,1702.647805,-0.05813573,0.084357708,-0.689157296,0.490724287,0.88778497,
RP23-347J22.4,20.94595757,-0.121730853,0.176686324,-0.688965906,0.490844723,0.88778497,
Nsun5,205.5000662,0.118735629,0.172431874,0.688594434,0.491078525,0.888057336,
Tbx3os2,229.4532382,0.099169429,0.144025323,0.688555502,0.491103032,0.888057336,
AC121845.3,48.73005244,0.130349401,0.189405544,0.688202672,0.491325162,0.88817568,
Ebf3,410.2013019,0.120739616,0.175443938,0.688194859,0.491330081,0.88817568,
RP23-200C3.5,14.76671849,0.103896596,0.150937321,0.688342653,0.491237028,0.88817568,
Ceacam1,148.0455367,-0.113344938,0.164955758,-0.68712326,0.492005058,0.888233081,
Cenpj,103.076813,-0.123025745,0.179022126,-0.687209715,0.491950583,0.888233081,
Copg1,5132.79236,-0.051047844,0.074309287,-0.686964521,0.492105086,0.888233081,
Cubn,50.48150173,0.129926653,0.189206947,0.686690714,0.49227765,0.888233081,
Mphosph8,880.1435816,-0.086278577,0.125496677,-0.687496908,0.491769649,0.888233081,
Notch1,606.4497153,-0.083294333,0.121097238,-0.68783016,0.491559741,0.888233081,
Pcnp,2931.532005,-0.070422797,0.102550212,-0.686715274,0.49226217,0.888233081,
Pibf1,185.8271506,-0.10574018,0.153977641,-0.68672425,0.492256512,0.888233081,
Pkhd1l1,13.44506195,0.112719648,0.164105564,0.686872799,0.492162889,0.888233081,
Rfx7,410.9003972,0.084649634,0.123254267,0.686788669,0.492215911,0.888233081,
RP23-34E23.1,29.0623082,-0.127601055,0.185485099,-0.687931566,0.491495877,0.888233081,
RP23-370G17.4,31.54382161,0.127057634,0.184922619,0.687085414,0.492028905,0.888233081,
RP23-60K23.7,33.18901086,-0.128092804,0.186343161,-0.687402765,0.491828955,0.888233081,
RP24-114K21.2,22.59667885,-0.113495937,0.165058242,-0.687611448,0.491697497,0.888233081,
RP24-570C10.8,46.80797548,-0.127106526,0.185006683,-0.687037485,0.492059107,0.888233081,
RP24-83D14.4,297.4157774,0.126659451,0.184115446,0.687934952,0.491493745,0.888233081,
Slc2a8,125.5502495,-0.122770175,0.178648718,-0.687215539,0.491946914,0.888233081,
Crem,162.2569076,0.123977565,0.18066599,0.686225251,0.492571077,0.888568043,
Stradb,388.6206689,0.114503801,0.166858316,0.686233711,0.492565743,0.888568043,
Clpx,204.7832182,0.055730927,0.081245248,0.685959213,0.492738829,0.888773417,
Gas2,350.468873,-0.084880652,0.123780124,-0.685737335,0.492878759,0.88878521,
RP23-372C7.4,17.34085222,0.1160443,0.169223761,0.685744717,0.492874103,0.88878521,
Tcf7l1,26.42044853,-0.118750567,0.17318343,-0.68569243,0.492907082,0.88878521,
Mylpf,33.11396924,0.100625387,0.146778581,0.685559065,0.492991202,0.888839688,
Bace1,226.7239742,-0.100256549,0.14637446,-0.684931985,0.493386841,0.889066912,
Fzd1,522.8699697,-0.085804122,0.12522911,-0.685177125,0.493232157,0.889066912,
Morc4,77.21063901,-0.129722044,0.189354839,-0.685073827,0.493297335,0.889066912,
Pmm1,249.4072701,0.116835291,0.170563466,0.684995993,0.493346449,0.889066912,
RP23-85A17.4,82.10451499,-0.127988326,0.186788056,-0.685206156,0.49321384,0.889066912,
Hist1h1d,27.72819528,0.123116165,0.179859593,0.684512639,0.493651511,0.88937872,
Ngfr,21316.16722,-0.056313872,0.082271659,-0.684486897,0.493667761,0.88937872,
Bglap3,27.17051266,-0.126342909,0.184645634,-0.684245309,0.493820276,0.889391883,
Galnt4,71.06507201,0.126513495,0.184884908,0.684282436,0.493796835,0.889391883,
RP23-291I12.5,26.62258403,0.126735591,0.18524978,0.684133556,0.493890835,0.889391883,
RP23-9G13.9,29.81762693,0.118216084,0.172790976,0.684156584,0.493876294,0.889391883,
Prkag1,1751.483596,0.061072837,0.089286687,0.684008323,0.49396991,0.889437138,
RP24-271F24.2,234.0281694,0.10542378,0.154188687,0.683732267,0.494144244,0.889653887,
Col6a3,86.03918766,0.125930799,0.184352384,0.683098297,0.494544732,0.889719866,
Col6a5,90.54295188,-0.128966176,0.188910746,-0.682683116,0.494807101,0.889719866,
Cul4b,296.3574428,-0.12552886,0.183884825,-0.682649368,0.494828431,0.889719866,
Dnmbp,249.9361308,-0.099083686,0.14498378,-0.68341221,0.494346407,0.889719866,
Grxcr2,86.03048987,0.126172891,0.184790261,0.68278972,0.494739727,0.889719866,
Lysmd3,229.9269619,-0.105444107,0.154424748,-0.682818706,0.494721408,0.889719866,
Mfsd2b,26.05078713,-0.122886414,0.17985214,-0.683263562,0.494440315,0.889719866,
Nt5dc3,1455.789547,-0.065055279,0.09523104,-0.683131043,0.494524041,0.889719866,
Pou4f1,7101.841604,-0.05891019,0.086284865,-0.682740715,0.494770697,0.889719866,
Ptrh1,609.4220397,-0.080890402,0.118487951,-0.68268884,0.494803483,0.889719866,
Rab24,1589.347536,0.056683886,0.082988766,0.683030837,0.494587357,0.889719866,
RP24-225A16.7,31.82555482,0.128297201,0.187829828,0.683050199,0.494575123,0.889719866,
RP23-333M1.4,17.67947955,0.117677807,0.172443683,0.682412976,0.494977853,0.889798536,
RP23-6A9.2,25.94567796,0.110487059,0.161907295,0.682409394,0.494980117,0.889798536,
AC114920.2,296.8112095,0.111978719,0.164370371,0.681258538,0.495707914,0.889881464,
Commd6,704.7152381,0.078448574,0.115214154,0.680893548,0.495938851,0.889881464,
Cyp4x1,465.3192968,-0.08886417,0.13047513,-0.681081295,0.495820052,0.889881464,
F2rl1,95.10126144,-0.124465853,0.182473024,-0.682105501,0.495172243,0.889881464,
Hnrnpdl,1883.798032,0.058067177,0.085311418,0.68064954,0.496093272,0.889881464,
Iglc2,16.60440765,0.115889673,0.170090162,0.681342602,0.495654733,0.889881464,
Lrrn4cl,71.68873746,-0.128827985,0.188993238,-0.681653941,0.495457798,0.889881464,
Ltb,34.44784488,-0.120862529,0.177574511,-0.680629939,0.496105678,0.889881464,
Mcts1,1325.508824,0.066410749,0.097448842,0.681493468,0.495559299,0.889881464,
Npas3,89.40357136,-0.126604518,0.185838758,-0.681260031,0.495706969,0.889881464,
Nsmce2,135.7962874,0.116182594,0.170424007,0.681726693,0.495411786,0.889881464,
RP23-31C10.2,13.80184226,-0.107819677,0.158376589,-0.680780398,0.496010455,0.889881464,
RP23-456O10.1,35.23020021,0.128102098,0.187962048,0.681531724,0.4955351,0.889881464,
RP23-89D4.3,14.70464293,-0.111397075,0.163313222,-0.682106896,0.49517136,0.889881464,
RP24-173G12.1,26.38513053,0.113951183,0.167214021,0.68146907,0.495574731,0.889881464,
RP24-458J4.8,12.28323013,-0.098222389,0.144283296,-0.68076064,0.496022959,0.889881464,
Scyl1,2285.538239,-0.055087962,0.080802592,-0.681759834,0.495390826,0.889881464,
Sh2b1,1849.474815,0.058516672,0.085944301,0.680867389,0.495955405,0.889881464,
Zc3h6,129.8782723,0.111644958,0.164030754,0.680634307,0.496102913,0.889881464,
Zfp58,62.23760824,0.058323782,0.085601058,0.681344163,0.495653745,0.889881464,
Hebp2,1218.627519,-0.076730764,0.112767677,-0.680432247,0.496230809,0.889981613,
RP23-259N3.1,13.35300917,0.101834635,0.149675116,0.680371178,0.496269466,0.889981613,
Cdc26,292.9728058,0.09971748,0.146745632,0.67952605,0.496804607,0.890133802,
Chp2,305.0785941,-0.125128741,0.184373793,-0.678668801,0.497347739,0.890133802,
Cntnap5c,18.9349325,-0.118144425,0.17408599,-0.678655559,0.497356131,0.890133802,
Dhrs7b,51.26305286,0.128545496,0.189085956,0.679825718,0.49661482,0.890133802,
Fxr2,5876.360153,-0.046730849,0.068854564,-0.678689191,0.497334817,0.890133802,
Ms4a6b,45.48135355,-0.128406507,0.188905884,-0.679737995,0.496670374,0.890133802,
Nr2f6,1202.589902,0.088722069,0.130520032,0.679758252,0.496657545,0.890133802,
Pcdha2,103.0452406,-0.124229477,0.182932915,-0.679098546,0.497075424,0.890133802,
RP24-251F16.4,1199.502424,0.066936781,0.098585274,0.67897343,0.497154697,0.890133802,
RP24-531B21.1,26.10065702,0.121229781,0.178430315,0.67942368,0.49686945,0.890133802,
Rras2,461.7578189,0.081170646,0.11961173,0.678617775,0.497380077,0.890133802,
Sart1,2090.821812,-0.055241922,0.081397026,-0.678672479,0.497345408,0.890133802,
Sox5,44.6391282,0.054759051,0.080649725,0.678973811,0.497154456,0.890133802,
Spata13,1404.942634,-0.06996144,0.102972288,-0.679420083,0.496871728,0.890133802,
Tchh,12.96685798,0.099611628,0.146777059,0.678659381,0.497353709,0.890133802,
Tor1b,491.2033313,0.119548564,0.175775577,0.680120446,0.496428199,0.890133802,
Ube3b,2445.067837,0.05974644,0.088012591,0.678839693,0.497239441,0.890133802,
Vmp1,1535.126433,-0.072119298,0.106272953,-0.678623259,0.497376602,0.890133802,
Zfp931,193.6546921,-0.105547939,0.155282093,-0.679717388,0.496683424,0.890133802,
Thyn1,1011.937057,-0.078595672,0.115865305,-0.678336553,0.497558328,0.890356165,
Klhl33,269.9445516,-0.099086075,0.146197552,-0.67775468,0.49792725,0.890822971,
Rragc,2157.558371,-0.057048164,0.084164722,-0.677815637,0.497888595,0.890822971,
RP23-32E20.1,42.77009491,0.127368898,0.188039464,0.677351949,0.498182678,0.891183247,
Alg12,259.046789,-0.103636135,0.153078591,-0.6770126,0.49839796,0.89126048,
Amotl2,358.5916282,0.104406488,0.154186865,0.677142559,0.498315508,0.89126048,
Fam26e,190.9240297,0.112706108,0.166451288,0.677111659,0.498335112,0.89126048,
Prrg1,192.7486503,0.103392929,0.152735041,0.676943076,0.498442072,0.89126048,
Hist2h3c1,58.03970739,0.062057357,0.091718277,0.676608405,0.498654445,0.891446871,
Slc19a3,29.11212872,0.123217698,0.182108815,0.676615782,0.498649763,0.891446871,
Prss53,36.02998788,-0.124146214,0.183545068,-0.676380004,0.498799409,0.891471872,
Rn7s1,333.5464588,0.114651774,0.169484724,0.676472613,0.498740629,0.891471872,
RP23-118E21.11,199.722586,-0.10698343,0.158182103,-0.676330812,0.498830634,0.891471872,
Cacna1b,2337.72213,0.077657811,0.11502386,0.675145231,0.499583499,0.891540727,
Ccdc47,2208.636794,-0.062126771,0.091995127,-0.675326763,0.499468184,0.891540727,
Churc1,169.7349558,0.127348531,0.188833093,0.674397316,0.500058748,0.891540727,
Cnot11,159.7651572,0.118130514,0.174932634,0.67529146,0.499490609,0.891540727,
Gng10,12.7517558,-0.085470111,0.126528124,-0.675502871,0.499356328,0.891540727,
Itpripl1,220.395709,0.105845806,0.15690247,0.674596175,0.499932364,0.891540727,
Kars,109.548066,-0.123509327,0.182918661,-0.675214471,0.499539514,0.891540727,
Lrrc2,14.77469238,0.098575709,0.146139334,0.674532356,0.499972922,0.891540727,
Mtm1,68.12766036,0.111743546,0.16561858,0.674704168,0.499863736,0.891540727,
Naaladl2,23.03052863,-0.122676973,0.181886016,-0.674471713,0.500011463,0.891540727,
Plrg1,1045.097982,0.061444722,0.091106178,0.674429803,0.500038101,0.891540727,
Rgl1,875.3394129,-0.08633314,0.127695758,-0.676084635,0.498986911,0.891540727,
Rn18s-rs5,68770.8231,0.125205241,0.185283295,0.675750295,0.499199198,0.891540727,
RP23-25M3.6,23.81593446,0.118139385,0.174806367,0.675829986,0.499148594,0.891540727,
RP23-371A16.3,160.4251727,-0.107261724,0.158978877,-0.674691667,0.49987168,0.891540727,
RP23-386E10.7,343.2108545,-0.087613262,0.129798079,-0.674996603,0.499677923,0.891540727,
Setd6,296.4217315,0.089564046,0.132576812,0.675563427,0.499317868,0.891540727,
Strip2,201.5626186,0.089338553,0.132464888,0.674431951,0.500036735,0.891540727,
Tbx15,56.35132606,0.126970596,0.188028092,0.67527461,0.499501312,0.891540727,
Tdrd6,52.16599134,0.126692938,0.187774904,0.674706444,0.49986229,0.891540727,
Timm17a,3442.646749,0.051368721,0.076076424,0.675225233,0.499532678,0.891540727,
Zfp239,151.7478902,0.124178354,0.183882998,0.675311774,0.499477705,0.891540727,
Aph1c,143.4204666,0.115573475,0.171750215,0.67291604,0.501000707,0.891570361,
Dlg5,595.8460826,0.08740507,0.129738674,0.673700971,0.500501445,0.891570361,
Eri1,291.5539114,-0.094843308,0.140678758,-0.674183575,0.500194611,0.891570361,
Gm26910,18.21520784,0.112233049,0.166583097,0.67373612,0.500479094,0.891570361,
Gpr88,17.09188881,0.117510728,0.174588811,0.673071355,0.500901897,0.891570361,
Gtf3a,1090.85311,0.068835394,0.102225502,0.67336812,0.500713125,0.891570361,
Hepacam,560.8655111,0.087499684,0.12984093,0.673899087,0.500375473,0.891570361,
Olfml1,192.1936526,0.105927674,0.157265423,0.67355984,0.500591192,0.891570361,
Paqr6,1059.386025,0.095331714,0.141446462,0.673977366,0.500325704,0.891570361,
RP23-103D17.3,26.36077666,0.121116136,0.179627571,0.674262503,0.500144439,0.891570361,
RP24-235D23.7,22.84469777,-0.115263877,0.171068908,-0.673786244,0.500447222,0.891570361,
RP24-381E21.2,34.00829563,-0.126840879,0.188532442,-0.672780121,0.501087186,0.891570361,
Sdhd,3428.157385,0.048860423,0.072619479,0.672828058,0.501056685,0.891570361,
Sf1,3120.357359,0.055644186,0.082694386,0.672889526,0.501017576,0.891570361,
Sh2d1a,213.6195927,0.10932887,0.162509039,0.672755623,0.501102774,0.891570361,
Thbs1,379.0196188,-0.120635045,0.17928799,-0.672856254,0.501038746,0.891570361,
Tmem206,424.0001824,-0.093047978,0.13820875,-0.673242311,0.500793147,0.891570361,
Tmem237,333.1198337,-0.103512884,0.153714732,-0.673409,0.500687125,0.891570361,
Wsb2,20.22430813,-0.116253131,0.172588387,-0.673586058,0.500574519,0.891570361,
Ccr9,21.40190734,0.098195244,0.145984142,0.672643221,0.501174298,0.891601406,
Ano7,24.21173259,0.119706508,0.177997295,0.672518691,0.501253545,0.891646182,
RP23-469I15.2,85.58922183,-0.11958935,0.177900636,-0.672225535,0.501440127,0.891881858,
RP23-324E2.11,35.4941307,-0.123655679,0.184047149,-0.671869572,0.501666733,0.891996235,
Ube2d1,1691.184235,0.059893053,0.08913919,0.671904839,0.501644279,0.891996235,
Xrcc4,14.99476268,0.110546096,0.164512446,0.671961901,0.501607951,0.891996235,
Olfr1312,15.38067981,0.114101998,0.169858119,0.671748863,0.501743588,0.892036692,
Aqp11,414.3740955,-0.086582952,0.129023617,-0.671062818,0.502180512,0.892234372,
Carns1,1018.189929,0.075124964,0.112021776,0.670628222,0.502457399,0.892234372,
Dubr,681.1367251,-0.069921313,0.104167079,-0.671241945,0.502066412,0.892234372,
Emp2,1772.933982,0.070690461,0.105494203,0.670088584,0.502801322,0.892234372,
Erc1,321.5635027,0.116821638,0.174484726,0.669523578,0.503161546,0.892234372,
Gnmt,39.84784369,0.121957215,0.181780847,0.670902449,0.502282676,0.892234372,
Gtf2ird1,603.6174978,0.079224757,0.118194395,0.670291997,0.502671668,0.892234372,
Hif1a,1446.037551,-0.065163137,0.097180539,-0.670536892,0.502515597,0.892234372,
Hif3a,78.24785836,-0.083926385,0.125152555,-0.67059266,0.50248006,0.892234372,
Ighmbp2,357.3823644,-0.090694136,0.135474781,-0.669454012,0.503205907,0.892234372,
Lbhd1,137.121044,0.114839289,0.171498612,0.669622268,0.503098615,0.892234372,
Mipol1,124.8020049,0.117723396,0.175518608,0.670717466,0.502400534,0.892234372,
Mocs2,920.4507278,-0.099215878,0.147963729,-0.67054189,0.502512412,0.892234372,
Myo1b,22.87044728,-0.10803088,0.160944843,-0.671229213,0.502074522,0.892234372,
Nlgn3,1580.37374,0.061907641,0.092351659,0.670346816,0.50263673,0.892234372,
Nrp1,676.8540938,0.070932824,0.105902512,0.669793591,0.50298938,0.892234372,
Pqlc2,256.1771149,-0.097511568,0.145613855,-0.669658582,0.50307546,0.892234372,
Rnf111,610.2588657,0.077664867,0.116004507,0.669498706,0.503177406,0.892234372,
RP23-108H23.2,18.23023435,0.114132744,0.170117968,0.670903524,0.502281991,0.892234372,
RP23-12N20.1,84.90906782,0.124068026,0.185327932,0.669451309,0.503207631,0.892234372,
Slit1,1492.770818,-0.069065869,0.103018091,-0.670424664,0.502587117,0.892234372,
Tceal7,12.48712997,0.084523413,0.126042547,0.670594292,0.50247902,0.892234372,
